,Marital status,Application mode,Application order,Course,Previous qualification,Mother's qualification,Father's qualification,Mother's occupation,Father's occupation,Displaced,Debtor,Tuition fees up to date,Gender,Scholarship holder,Age at enrollment,Units 1 credited,Units 1 enrolled,Units 1 evaluations,Units 1 approved,Units 1 grade,Units 1 non_eval,Units 2 credited,Units 2 enrolled,Units 2 evaluations,Units 2 approved,Units 2 grade,Units 2 non_eval,Target
4139,1,8,0.1111111111111111,10,1,23,14,8,8,0,0,1,0,1,0.07547169811320753,0.0,0.23076923076923078,0.24444444444444446,0.15384615384615385,0.5960264900662252,0.0,0.0,0.2608695652173913,0.36363636363636365,0.2,0.6138461538461538,0.0,0
4140,4,4,0.1111111111111111,10,15,19,24,9,13,0,1,1,0,0,0.45283018867924524,0.0,0.23076923076923078,0.0,0.0,0.0,0.0,0.0,0.2608695652173913,0.0,0.0,0.0,0.0,1
4141,1,4,0.1111111111111111,5,3,3,4,3,3,1,0,1,0,0,0.2830188679245283,0.0,0.11538461538461539,0.06666666666666667,0.07692307692307693,0.847682119205298,0.0,0.0,0.13043478260869565,0.09090909090909091,0.05,0.8615384615384615,0.0,1
4142,1,14,0.1111111111111111,3,9,19,24,1,13,0,0,1,0,0,0.22641509433962265,0.0,0.23076923076923078,0.22222222222222224,0.23076923076923078,0.6181015452538631,0.0,0.0,0.2608695652173913,0.21212121212121213,0.30000000000000004,0.5923076923076923,0.0,0
4143,1,12,0.1111111111111111,13,1,13,28,10,9,0,0,1,0,0,0.13207547169811323,0.0,0.2692307692307693,0.33333333333333337,0.19230769230769232,0.656953642384106,0.0,0.0,0.34782608695652173,0.42424242424242425,0.35000000000000003,0.6542307692307692,0.0,0
4144,1,14,0.1111111111111111,13,1,23,28,8,9,1,0,1,0,0,0.09433962264150941,0.0,0.2692307692307693,0.3111111111111111,0.23076923076923078,0.5692420897718911,0.08333333333333333,0.0,0.34782608695652173,0.30303030303030304,0.4,0.6374038461538462,0.0,0
4145,1,1,0.1111111111111111,10,1,13,1,2,4,0,0,1,0,0,0.07547169811320753,0.0,0.23076923076923078,0.0,0.0,0.0,0.0,0.0,0.2608695652173913,0.0,0.0,0.0,0.0,1
4146,2,12,0.1111111111111111,12,12,22,28,10,11,1,0,1,0,0,0.4150943396226415,0.0,0.2692307692307693,0.26666666666666666,0.15384615384615385,0.6357615894039735,0.0,0.0,0.30434782608695654,0.3939393939393939,0.2,0.6764423076923076,0.0,1
4147,4,12,0.1111111111111111,6,1,22,27,10,10,0,0,0,0,1,0.5094339622641508,0.0,0.23076923076923078,0.26666666666666666,0.15384615384615385,0.6754966887417219,0.0,0.0,0.2608695652173913,0.4545454545454546,0.1,0.5384615384615384,0.0,0
4148,1,1,0.1111111111111111,9,1,22,27,10,10,1,0,1,0,0,0.05660377358490565,0.0,0.19230769230769232,0.2,0.07692307692307693,0.5298013245033113,0.0,0.0,0.21739130434782608,0.30303030303030304,0.1,0.5923076923076923,0.0,0
4149,1,14,0.3333333333333333,12,1,23,27,10,9,0,0,1,0,0,0.07547169811320753,0.55,0.5384615384615385,0.5777777777777778,0.46153846153846156,0.710855168442269,0.08333333333333333,0.5789473684210527,0.6086956521739131,0.7878787878787878,0.6000000000000001,0.7224749163879599,0.08333333333333333,0
4150,1,1,0.1111111111111111,15,1,19,4,1,7,1,0,1,0,0,0.018867924528301883,0.0,0.23076923076923078,0.13333333333333333,0.23076923076923078,0.8035320088300221,0.0,0.0,0.2608695652173913,0.21212121212121213,0.30000000000000004,0.7999999999999999,0.0,0
4151,1,12,0.1111111111111111,4,1,22,27,6,6,0,1,1,0,0,0.32075471698113206,0.0,0.23076923076923078,0.22222222222222224,0.19230769230769232,0.7328918322295807,0.0,0.0,0.2608695652173913,0.3939393939393939,0.25,0.673076923076923,0.0,0
4152,1,1,0.3333333333333333,6,1,5,14,12,12,1,0,1,0,0,0.018867924528301883,0.0,0.19230769230769232,0.13333333333333333,0.19230769230769232,0.7064017660044151,0.0,0.0,0.21739130434782608,0.21212121212121213,0.2,0.796923076923077,0.0,0
4153,1,1,0.1111111111111111,2,1,13,4,10,3,1,1,1,0,0,0.037735849056603765,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
4154,1,1,0.1111111111111111,16,1,22,14,7,8,1,0,1,0,0,0.018867924528301883,0.0,0.23076923076923078,0.24444444444444446,0.11538461538461539,0.6181015452538631,0.0,0.0,0.2608695652173913,0.33333333333333337,0.15000000000000002,0.5743589743589743,0.0,1
4155,1,1,0.5555555555555556,6,1,3,14,3,4,1,0,1,0,0,0.037735849056603765,0.0,0.23076923076923078,0.26666666666666666,0.19230769230769232,0.7947019867549668,0.0,0.0,0.2608695652173913,0.2727272727272727,0.30000000000000004,0.7230769230769231,0.0,0
4156,1,1,0.3333333333333333,12,1,22,27,10,10,1,0,1,0,1,0.018867924528301883,0.0,0.3076923076923077,0.17777777777777778,0.2692307692307693,0.7016083254493851,0.0,0.0,0.34782608695652173,0.24242424242424243,0.35000000000000003,0.713076923076923,0.0,0
4157,1,1,0.5555555555555556,8,1,3,1,3,10,1,0,1,0,0,0.037735849056603765,0.0,0.19230769230769232,0.2888888888888889,0.038461538461538464,0.6887417218543046,0.0,0.0,0.21739130434782608,0.21212121212121213,0.1,0.673076923076923,0.0,1
4158,1,1,0.2222222222222222,12,1,3,27,5,8,1,0,1,0,1,0.037735849056603765,0.0,0.2692307692307693,0.17777777777777778,0.23076923076923078,0.6927152317880795,0.0,0.0,0.34782608695652173,0.30303030303030304,0.35000000000000003,0.6488461538461539,0.0,0
4159,1,1,0.1111111111111111,14,1,13,14,6,10,1,0,1,0,1,0.018867924528301883,0.0,0.23076923076923078,0.13333333333333333,0.23076923076923078,0.7152317880794702,0.0,0.0,0.2608695652173913,0.2727272727272727,0.30000000000000004,0.7358974358974358,0.0,0
4160,1,15,0.1111111111111111,17,14,22,27,8,8,1,0,1,0,1,0.1132075471698113,0.1,0.23076923076923078,0.17777777777777778,0.19230769230769232,0.6251655629139073,0.0,0.10526315789473684,0.2608695652173913,0.24242424242424243,0.30000000000000004,0.6641025641025641,0.0,0
4161,1,8,0.2222222222222222,11,1,13,27,10,10,1,0,0,0,0,0.018867924528301883,0.0,0.23076923076923078,0.15555555555555556,0.19230769230769232,0.6675496688741722,0.0,0.0,0.2608695652173913,0.18181818181818182,0.25,0.6353846153846153,0.0,0
4162,4,14,0.1111111111111111,16,1,13,4,12,12,0,0,1,0,0,0.3018867924528302,0.0,0.23076923076923078,0.13333333333333333,0.23076923076923078,0.6445916114790287,0.0,0.0,0.2608695652173913,0.2727272727272727,0.15000000000000002,0.5923076923076923,0.0,1
4163,1,8,0.2222222222222222,10,1,13,28,10,10,1,0,1,0,0,0.037735849056603765,0.0,0.23076923076923078,0.2,0.23076923076923078,0.6445916114790287,0.0,0.0,0.2608695652173913,0.2727272727272727,0.30000000000000004,0.5923076923076923,0.0,0
4164,1,14,0.3333333333333333,2,1,22,28,8,8,1,0,1,0,0,0.07547169811320753,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
4165,1,1,0.6666666666666666,12,1,13,14,10,10,0,0,1,0,0,0.018867924528301883,0.0,0.2692307692307693,0.15555555555555556,0.2692307692307693,0.7182592242194891,0.0,0.0,0.34782608695652173,0.2727272727272727,0.4,0.7107692307692307,0.0,0
4166,1,9,0.1111111111111111,17,1,23,28,6,6,0,0,1,0,1,0.07547169811320753,0.0,0.19230769230769232,0.13333333333333333,0.15384615384615385,0.6490066225165563,0.0,0.0,0.21739130434782608,0.24242424242424243,0.2,0.6353846153846153,0.0,0
4167,1,8,0.2222222222222222,5,1,13,28,5,8,1,0,1,0,0,0.037735849056603765,0.0,0.23076923076923078,0.13333333333333333,0.23076923076923078,0.7593818984547461,0.0,0.0,0.2608695652173913,0.18181818181818182,0.30000000000000004,0.7269230769230769,0.0,0
4168,1,1,0.2222222222222222,15,1,19,28,1,6,1,0,1,0,0,0.05660377358490565,0.0,0.23076923076923078,0.22222222222222224,0.15384615384615385,0.5562913907284768,0.0,0.0,0.2608695652173913,0.24242424242424243,0.2,0.6326923076923077,0.0,0
4169,1,1,0.1111111111111111,15,1,22,27,1,6,1,0,1,0,0,0.05660377358490565,0.0,0.15384615384615385,0.17777777777777778,0.0,0.0,0.0,0.0,0.17391304347826086,0.24242424242424243,0.0,0.0,0.0,1
4170,1,9,0.5555555555555556,16,1,13,27,8,8,1,0,1,0,0,0.05660377358490565,0.0,0.23076923076923078,0.22222222222222224,0.15384615384615385,0.6754966887417219,0.0,0.0,0.2608695652173913,0.42424242424242425,0.15000000000000002,0.6102564102564102,0.0,0
4171,1,1,0.1111111111111111,10,1,23,28,5,8,1,0,1,0,1,0.018867924528301883,0.0,0.23076923076923078,0.3111111111111111,0.0,0.0,0.0,0.0,0.2608695652173913,0.2727272727272727,0.2,0.5923076923076923,0.0,0
4172,1,14,0.2222222222222222,9,1,13,27,6,10,1,0,1,0,0,0.018867924528301883,0.0,0.19230769230769232,0.22222222222222224,0.038461538461538464,0.7417218543046358,0.0,0.0,0.21739130434782608,0.30303030303030304,0.05,0.7538461538461538,0.0,0
4173,1,1,0.2222222222222222,12,1,22,27,8,8,1,0,1,0,1,0.05660377358490565,0.0,0.2692307692307693,0.2,0.2692307692307693,0.7466666666666666,0.0,0.0,0.34782608695652173,0.24242424242424243,0.4,0.8076923076923076,0.0,0
4174,1,1,0.1111111111111111,10,1,22,27,6,7,0,0,1,0,1,0.07547169811320753,0.0,0.23076923076923078,0.13333333333333333,0.23076923076923078,0.7064017660044151,0.0,0.0,0.2608695652173913,0.24242424242424243,0.30000000000000004,0.7089743589743589,0.0,0
4175,1,14,0.1111111111111111,12,1,23,14,10,6,1,0,1,0,0,0.037735849056603765,0.0,0.3076923076923077,0.26666666666666666,0.2692307692307693,0.6395458845789972,0.0,0.0,0.34782608695652173,0.36363636363636365,0.35000000000000003,0.6499999999999999,0.0,0
4176,1,1,0.3333333333333333,11,1,13,1,8,10,1,0,1,0,1,0.018867924528301883,0.0,0.23076923076923078,0.13333333333333333,0.23076923076923078,0.6710816777041942,0.0,0.0,0.2608695652173913,0.18181818181818182,0.30000000000000004,0.673076923076923,0.0,0
4177,1,12,0.1111111111111111,6,1,22,27,10,10,1,1,1,0,0,0.18867924528301888,0.0,0.23076923076923078,0.24444444444444446,0.23076923076923078,0.6423841059602649,0.0,0.0,0.2608695652173913,0.48484848484848486,0.25,0.6461538461538461,0.0,0
4178,1,1,0.2222222222222222,12,1,13,28,8,10,1,0,1,0,1,0.07547169811320753,0.0,0.2692307692307693,0.2,0.2692307692307693,0.6993377483443708,0.0,0.0,0.34782608695652173,0.2727272727272727,0.35000000000000003,0.7138653846153846,0.0,0
4179,1,8,0.4444444444444444,12,1,3,14,5,8,1,0,1,0,1,0.018867924528301883,0.0,0.2692307692307693,0.17777777777777778,0.2692307692307693,0.7496688741721854,0.0,0.0,0.34782608695652173,0.24242424242424243,0.4,0.7813749999999999,0.0,0
4180,1,8,0.1111111111111111,16,1,23,27,6,8,1,1,1,0,0,0.018867924528301883,0.0,0.23076923076923078,0.26666666666666666,0.15384615384615385,0.7152317880794702,0.0,0.0,0.2608695652173913,0.42424242424242425,0.15000000000000002,0.5743589743589743,0.0,0
4181,1,14,0.1111111111111111,16,1,22,27,10,10,0,1,0,0,0,0.20754716981132076,0.0,0.23076923076923078,0.0,0.0,0.0,0.0,0.0,0.21739130434782608,0.30303030303030304,0.0,0.0,0.0,1
4182,1,12,0.1111111111111111,13,1,5,4,3,3,0,0,1,0,0,0.3584905660377358,0.0,0.2692307692307693,0.2888888888888889,0.19230769230769232,0.6463576158940397,0.0,0.0,0.30434782608695654,0.42424242424242425,0.15000000000000002,0.6138461538461538,0.0,1
4183,1,1,0.1111111111111111,6,1,23,28,10,11,1,0,1,0,0,0.05660377358490565,0.0,0.19230769230769232,0.13333333333333333,0.19230769230769232,0.7841059602649006,0.08333333333333333,0.0,0.21739130434782608,0.18181818181818182,0.25,0.7538461538461538,0.0,0
4184,1,1,0.1111111111111111,10,1,23,28,1,8,1,0,1,0,0,0.037735849056603765,0.0,0.23076923076923078,0.17777777777777778,0.19230769230769232,0.5827814569536424,0.0,0.0,0.2608695652173913,0.3939393939393939,0.25,0.6138461538461538,0.0,0
4185,1,1,0.1111111111111111,17,1,13,27,10,10,1,0,1,0,0,0.05660377358490565,0.0,0.19230769230769232,0.22222222222222224,0.0,0.0,0.0,0.0,0.21739130434782608,0.30303030303030304,0.0,0.0,0.25,0
4186,1,8,0.2222222222222222,6,1,22,27,10,8,1,0,1,0,0,0.037735849056603765,0.0,0.19230769230769232,0.33333333333333337,0.11538461538461539,0.7417218543046358,0.25,0.0,0.21739130434782608,0.30303030303030304,0.2,0.6326923076923077,0.08333333333333333,0
4187,2,12,0.1111111111111111,3,1,22,28,4,8,0,0,1,0,0,0.20754716981132076,0.0,0.23076923076923078,0.17777777777777778,0.19230769230769232,0.6269315673289183,0.0,0.0,0.2608695652173913,0.18181818181818182,0.30000000000000004,0.7,0.0,0
4188,1,1,0.1111111111111111,14,1,22,1,8,1,0,0,1,0,0,0.05660377358490565,0.0,0.19230769230769232,0.15555555555555556,0.15384615384615385,0.6225165562913907,0.0,0.0,0.21739130434782608,0.21212121212121213,0.25,0.6353846153846153,0.08333333333333333,0
4189,1,13,0.1111111111111111,11,1,23,27,2,2,1,0,1,0,0,0.20754716981132076,0.4,0.5384615384615385,0.48888888888888893,0.46153846153846156,0.6534216335540839,0.0,0.15789473684210525,0.5217391304347826,0.6060606060606061,0.4,0.6461538461538461,0.0,0
4190,1,14,0.1111111111111111,17,14,22,27,10,10,0,0,1,0,0,0.13207547169811323,0.15000000000000002,0.38461538461538464,0.35555555555555557,0.11538461538461539,0.6181015452538631,0.0,0.15789473684210525,0.43478260869565216,0.7272727272727273,0.30000000000000004,0.6371794871794871,0.0,1
4191,1,15,0.1111111111111111,6,14,1,4,4,10,1,0,1,0,0,0.05660377358490565,0.05,0.23076923076923078,0.2,0.23076923076923078,0.6710816777041942,0.0,0.05263157894736842,0.2608695652173913,0.30303030303030304,0.2,0.6192307692307691,0.0,0
4192,1,8,0.2222222222222222,16,1,22,27,6,7,1,0,1,0,0,0.09433962264150941,0.0,0.23076923076923078,0.2,0.15384615384615385,0.6490066225165563,0.0,0.0,0.2608695652173913,0.24242424242424243,0.25,0.6246153846153846,0.0,0
4193,1,8,0.2222222222222222,11,1,1,4,5,5,0,0,1,0,1,0.018867924528301883,0.0,0.23076923076923078,0.15555555555555556,0.23076923076923078,0.597918637653737,0.0,0.0,0.2608695652173913,0.2727272727272727,0.2,0.7269230769230769,0.0,0
4194,1,1,0.5555555555555556,9,1,23,28,10,10,1,1,0,0,0,0.09433962264150941,0.0,0.19230769230769232,0.26666666666666666,0.07692307692307693,0.609271523178808,0.0,0.0,0.21739130434782608,0.36363636363636365,0.0,0.0,0.0,1
4195,1,1,0.5555555555555556,11,1,22,27,10,8,1,0,1,0,1,0.018867924528301883,0.0,0.23076923076923078,0.22222222222222224,0.23076923076923078,0.6181015452538631,0.0,0.0,0.2608695652173913,0.30303030303030304,0.2,0.6596153846153846,0.0,0
4196,1,1,0.1111111111111111,12,1,13,27,6,6,0,0,1,0,1,0.07547169811320753,0.0,0.3076923076923077,0.17777777777777778,0.2692307692307693,0.715988647114475,0.0,0.0,0.34782608695652173,0.24242424242424243,0.35000000000000003,0.7276923076923076,0.0,0
4197,1,8,0.6666666666666666,15,1,1,1,5,3,1,0,1,0,0,0.037735849056603765,0.0,0.23076923076923078,0.15555555555555556,0.23076923076923078,0.6887417218543046,0.0,0.0,0.2608695652173913,0.2727272727272727,0.30000000000000004,0.7384615384615384,0.0,0
4198,1,2,0.1111111111111111,16,1,1,28,6,9,1,0,1,0,0,0.09433962264150941,0.0,0.23076923076923078,0.24444444444444446,0.11538461538461539,0.7947019867549668,0.0,0.0,0.2608695652173913,0.33333333333333337,0.2,0.5519230769230768,0.0,0
4199,1,1,0.1111111111111111,12,1,23,28,6,6,1,0,1,0,1,0.05660377358490565,0.0,0.3076923076923077,0.17777777777777778,0.2692307692307693,0.6751939451277201,0.0,0.0,0.34782608695652173,0.24242424242424243,0.35000000000000003,0.6862307692307693,0.0,0
4200,1,1,0.1111111111111111,9,1,22,27,9,13,0,0,1,0,0,0.05660377358490565,0.0,0.19230769230769232,0.22222222222222224,0.15384615384615385,0.6225165562913907,0.0,0.0,0.21739130434782608,0.24242424242424243,0.25,0.6353846153846153,0.0,0
4201,1,8,0.1111111111111111,3,1,22,27,6,7,1,1,1,0,0,0.037735849056603765,0.0,0.23076923076923078,0.13333333333333333,0.23076923076923078,0.6445916114790287,0.0,0.0,0.2608695652173913,0.21212121212121213,0.30000000000000004,0.6282051282051281,0.0,0
4202,1,8,0.1111111111111111,2,1,1,1,8,4,1,0,1,0,0,0.05660377358490565,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
4203,1,1,0.2222222222222222,5,1,13,28,10,10,1,0,1,0,1,0.05660377358490565,0.05,0.23076923076923078,0.2,0.19230769230769232,0.7099337748344371,0.08333333333333333,0.0,0.2608695652173913,0.2727272727272727,0.30000000000000004,0.6663461538461538,0.0,0
4204,1,1,0.1111111111111111,10,1,19,28,1,8,1,0,1,0,0,0.05660377358490565,0.0,0.23076923076923078,0.2,0.19230769230769232,0.6251655629139073,0.0,0.0,0.2608695652173913,0.30303030303030304,0.2,0.6192307692307691,0.0,1
4205,1,1,0.3333333333333333,12,1,1,27,5,10,1,0,1,0,0,0.037735849056603765,0.0,0.2692307692307693,0.15555555555555556,0.23076923076923078,0.7169977924944811,0.0,0.0,0.30434782608695654,0.21212121212121213,0.30000000000000004,0.7287179487179486,0.0,0
4206,1,1,0.1111111111111111,11,1,13,14,10,10,1,0,1,0,1,0.018867924528301883,0.0,0.23076923076923078,0.15555555555555556,0.23076923076923078,0.7505518763796909,0.0,0.0,0.2608695652173913,0.30303030303030304,0.2,0.7538461538461538,0.0,0
4207,1,1,0.1111111111111111,12,1,23,27,8,9,0,0,1,0,1,0.018867924528301883,0.0,0.2692307692307693,0.15555555555555556,0.2692307692307693,0.7763103122043519,0.0,0.0,0.34782608695652173,0.2727272727272727,0.4,0.7945299145299145,0.0,0
4208,1,1,0.1111111111111111,2,1,1,28,5,10,1,0,0,0,0,0.037735849056603765,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
4209,1,1,0.1111111111111111,9,1,22,27,10,10,0,0,1,1,0,0.05660377358490565,0.0,0.19230769230769232,0.11111111111111112,0.19230769230769232,0.7205298013245033,0.0,0.0,0.21739130434782608,0.21212121212121213,0.25,0.7,0.0,0
4210,1,1,0.1111111111111111,11,1,13,1,4,8,0,0,1,0,1,0.09433962264150941,0.0,0.23076923076923078,0.2,0.23076923076923078,0.6799116997792495,0.0,0.0,0.2608695652173913,0.18181818181818182,0.2,0.7134615384615384,0.0,0
4211,1,1,0.1111111111111111,10,1,13,27,6,5,1,0,1,0,1,0.018867924528301883,0.0,0.23076923076923078,0.13333333333333333,0.23076923076923078,0.7770419426048565,0.0,0.0,0.2608695652173913,0.18181818181818182,0.30000000000000004,0.8166666666666665,0.0,0
4212,1,8,0.2222222222222222,15,1,1,1,5,9,1,0,1,0,0,0.037735849056603765,0.0,0.23076923076923078,0.13333333333333333,0.23076923076923078,0.7064017660044151,0.0,0.0,0.2608695652173913,0.18181818181818182,0.30000000000000004,0.7897435897435896,0.0,0
4213,1,1,0.1111111111111111,10,1,13,27,10,10,0,0,0,0,1,0.05660377358490565,0.0,0.23076923076923078,0.22222222222222224,0.19230769230769232,0.7099337748344371,0.0,0.0,0.2608695652173913,0.2727272727272727,0.25,0.6138461538461538,0.0,0
4214,1,1,0.2222222222222222,12,1,23,27,6,7,1,0,1,0,1,0.037735849056603765,0.0,0.2692307692307693,0.2,0.2692307692307693,0.7052980132450332,0.0,0.0,0.34782608695652173,0.24242424242424243,0.4,0.8420192307692307,0.0,0
4215,1,1,0.1111111111111111,2,1,13,27,6,7,1,1,0,0,0,0.018867924528301883,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
4216,1,1,0.6666666666666666,15,1,1,27,4,4,1,1,0,0,0,0.05660377358490565,0.0,0.15384615384615385,0.08888888888888889,0.0,0.0,0.0,0.0,0.21739130434782608,0.15151515151515152,0.0,0.0,0.0,1
4217,1,1,0.2222222222222222,15,1,1,2,10,4,1,0,1,0,1,0.037735849056603765,0.0,0.23076923076923078,0.15555555555555556,0.23076923076923078,0.6534216335540839,0.0,0.0,0.2608695652173913,0.18181818181818182,0.30000000000000004,0.7269230769230769,0.0,0
4218,1,8,0.3333333333333333,15,1,1,14,6,8,0,0,1,0,0,0.018867924528301883,0.0,0.23076923076923078,0.13333333333333333,0.23076923076923078,0.7152317880794702,0.0,0.0,0.2608695652173913,0.18181818181818182,0.30000000000000004,0.717948717948718,0.0,0
4219,1,2,0.4444444444444444,10,1,22,27,10,10,1,0,1,0,0,0.018867924528301883,0.0,0.23076923076923078,0.17777777777777778,0.19230769230769232,0.6887417218543046,0.0,0.0,0.2608695652173913,0.21212121212121213,0.30000000000000004,0.6371794871794871,0.0,0
4220,1,1,0.1111111111111111,14,1,19,28,1,5,0,0,1,0,0,0.09433962264150941,0.0,0.19230769230769232,0.13333333333333333,0.07692307692307693,0.6622516556291391,0.0,0.0,0.21739130434782608,0.15151515151515152,0.0,0.0,0.0,1
4221,1,1,0.1111111111111111,10,1,22,27,10,10,0,0,1,0,0,0.018867924528301883,0.0,0.23076923076923078,0.22222222222222224,0.23076923076923078,0.9006622516556292,0.0,0.0,0.2608695652173913,0.33333333333333337,0.30000000000000004,0.8615384615384615,0.0,0
4222,1,1,0.1111111111111111,10,1,13,1,10,10,1,0,1,0,0,0.05660377358490565,0.0,0.23076923076923078,0.15555555555555556,0.23076923076923078,0.7152317880794702,0.0,0.0,0.2608695652173913,0.18181818181818182,0.30000000000000004,0.7,0.0,0
4223,1,8,0.2222222222222222,11,1,13,28,6,6,1,0,1,0,0,0.037735849056603765,0.0,0.23076923076923078,0.15555555555555556,0.23076923076923078,0.67360454115421,0.0,0.0,0.2608695652173913,0.18181818181818182,0.30000000000000004,0.6371794871794871,0.0,0
4224,1,14,0.1111111111111111,12,1,23,14,6,9,0,0,1,0,1,0.037735849056603765,0.0,0.2692307692307693,0.2,0.23076923076923078,0.6887417218543046,0.0,0.0,0.34782608695652173,0.33333333333333337,0.4,0.7499300699300698,0.0,0
4225,1,15,0.1111111111111111,10,14,23,14,6,1,0,0,1,0,0,0.07547169811320753,0.15000000000000002,0.23076923076923078,0.15555555555555556,0.23076923076923078,0.6660359508041627,0.0,0.10526315789473684,0.2608695652173913,0.18181818181818182,0.30000000000000004,0.7269230769230769,0.0,0
4226,1,8,0.2222222222222222,3,1,13,1,6,6,1,0,1,0,1,0.037735849056603765,0.0,0.23076923076923078,0.22222222222222224,0.15384615384615385,0.609271523178808,0.0,0.0,0.2608695652173913,0.33333333333333337,0.30000000000000004,0.6192307692307691,0.0,1
4227,1,1,0.6666666666666666,10,1,23,1,8,5,1,0,1,0,1,0.037735849056603765,0.0,0.23076923076923078,0.13333333333333333,0.23076923076923078,0.7152317880794702,0.0,0.0,0.2608695652173913,0.21212121212121213,0.30000000000000004,0.7153846153846154,0.0,0
4228,2,12,0.1111111111111111,3,1,22,27,6,5,0,0,1,0,0,0.5283018867924527,0.0,0.23076923076923078,0.17777777777777778,0.19230769230769232,0.7205298013245033,0.0,0.0,0.2608695652173913,0.21212121212121213,0.25,0.7,0.0,0
4229,2,12,0.1111111111111111,6,1,5,4,9,6,0,0,0,0,1,0.20754716981132076,0.0,0.19230769230769232,0.3111111111111111,0.038461538461538464,0.6357615894039735,0.25,0.0,0.21739130434782608,0.15151515151515152,0.0,0.0,0.41666666666666663,1
4230,2,14,0.1111111111111111,12,1,3,3,3,3,0,0,1,0,0,0.20754716981132076,0.0,0.2692307692307693,0.17777777777777778,0.2692307692307693,0.7920529801324503,0.0,0.0,0.34782608695652173,0.24242424242424243,0.4,0.7935576923076922,0.0,0
4231,1,12,0.1111111111111111,17,1,23,14,10,6,0,1,1,0,0,0.15094339622641512,0.0,0.19230769230769232,0.22222222222222224,0.15384615384615385,0.5960264900662252,0.0,0.0,0.21739130434782608,0.2727272727272727,0.2,0.6461538461538461,0.0,0
4232,1,14,0.1111111111111111,14,1,1,28,5,5,0,1,0,0,0,0.037735849056603765,0.0,0.23076923076923078,0.2888888888888889,0.11538461538461539,0.565121412803532,0.0,0.0,0.2608695652173913,0.18181818181818182,0.2,0.6596153846153846,0.0,1
4233,1,1,0.5555555555555556,12,1,23,28,10,6,1,0,1,0,0,0.037735849056603765,0.0,0.3076923076923077,0.17777777777777778,0.2692307692307693,0.7943235572374645,0.0,0.0,0.34782608695652173,0.24242424242424243,0.35000000000000003,0.8073076923076922,0.0,0
4234,1,1,0.2222222222222222,9,1,23,28,10,6,1,0,1,1,0,0.05660377358490565,0.0,0.19230769230769232,0.26666666666666666,0.11538461538461539,0.5562913907284768,0.0,0.0,0.21739130434782608,0.30303030303030304,0.2,0.6057692307692307,0.0,0
4235,1,1,0.3333333333333333,10,1,1,1,10,10,1,0,1,1,0,0.09433962264150941,0.0,0.23076923076923078,0.13333333333333333,0.15384615384615385,0.5960264900662252,0.0,0.0,0.2608695652173913,0.21212121212121213,0.15000000000000002,0.5923076923076923,0.0,0
4236,1,14,0.1111111111111111,15,1,23,14,10,10,1,0,1,1,1,0.05660377358490565,0.0,0.23076923076923078,0.13333333333333333,0.23076923076923078,0.6534216335540839,0.0,0.0,0.2608695652173913,0.21212121212121213,0.30000000000000004,0.7538461538461538,0.0,0
4237,1,1,0.4444444444444444,12,1,13,27,8,8,1,0,1,1,0,0.05660377358490565,0.0,0.2692307692307693,0.15555555555555556,0.23076923076923078,0.6896247240618101,0.0,0.0,0.30434782608695654,0.21212121212121213,0.30000000000000004,0.7008974358974358,0.0,0
4238,1,1,0.1111111111111111,6,1,23,14,5,12,0,1,0,1,0,0.05660377358490565,0.0,0.19230769230769232,0.15555555555555556,0.11538461538461539,0.6004415011037528,0.0,0.0,0.21739130434782608,0.24242424242424243,0.1,0.6192307692307691,0.0,1
4239,1,12,0.1111111111111111,6,15,3,2,4,3,1,0,1,0,0,0.18867924528301888,0.0,0.23076923076923078,0.15555555555555556,0.23076923076923078,0.8552507095553453,0.0,0.0,0.2608695652173913,0.21212121212121213,0.30000000000000004,0.7897435897435896,0.0,0
4240,1,16,0.1111111111111111,6,1,1,1,10,5,0,0,1,0,0,0.09433962264150941,0.0,0.23076923076923078,0.17777777777777778,0.23076923076923078,0.7858719646799117,0.0,0.0,0.2608695652173913,0.30303030303030304,0.25,0.7448717948717949,0.0,0
4241,1,1,0.3333333333333333,12,1,22,27,10,10,1,1,0,0,0,0.037735849056603765,0.0,0.3076923076923077,0.17777777777777778,0.2692307692307693,0.706073793755913,0.0,0.0,0.34782608695652173,0.24242424242424243,0.35000000000000003,0.7176153846153845,0.0,1
4242,1,8,0.1111111111111111,10,1,13,28,4,4,1,0,0,0,0,0.037735849056603765,0.0,0.23076923076923078,0.2888888888888889,0.15384615384615385,0.5827814569536424,0.0,0.0,0.2608695652173913,0.3939393939393939,0.1,0.6192307692307691,0.0,1
4243,1,1,0.1111111111111111,5,1,4,4,3,3,1,0,1,0,0,0.018867924528301883,0.05,0.23076923076923078,0.22222222222222224,0.23076923076923078,0.6206244087038789,0.08333333333333333,0.0,0.2608695652173913,0.4545454545454546,0.30000000000000004,0.5586538461538462,0.0,0
